"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"af","Africa","afago","Angola","ago",43367783
"af","Africa","afbdi","Burundi","bdi",787026
"af","Africa","afben","Benin","ben",2227869
"af","Africa","afbfa","Burkina Faso","bfa",171037
"af","Africa","afbwa","Botswana","bwa",1240709
"af","Africa","afcaf","Central African Republic","caf",8310
"af","Africa","afciv","Cote d'Ivoire","civ",8540599
"af","Africa","afcmr","Cameroon","cmr",1281793
"af","Africa","afcod","Democratic Republic of the Congo","cod",297884
"af","Africa","afcog","Republic of the Congo","cog",142302024
"af","Africa","afcom","Comoros","com",50300
"af","Africa","afcpv","Cape Verde","cpv",68808
"af","Africa","afdji","Djibouti","dji",1408080.0000000002
"af","Africa","afdza","Algeria","dza",488966768
"af","Africa","afegy","Egypt","egy",50571364
"af","Africa","aferi","Eritrea","eri",18649
"af","Africa","afeth","Ethiopia","eth",10006736
"af","Africa","afgab","Gabon","gab",320773498.99999994
"af","Africa","afgha","Ghana","gha",5242543
"af","Africa","afgin","Guinea","gin",202895
"af","Africa","afgmb","Gambia","gmb",35565
"af","Africa","afgnb","Guinea-Bissau","gnb",1759.0000000000002
"af","Africa","afken","Kenya","ken",30644956
"af","Africa","aflbr","Liberia","lbr",53220
"af","Africa","aflby","Libya","lby",198514687
"af","Africa","aflso","Lesotho","lso",999499
"af","Africa","afmar","Morocco","mar",38896945
"af","Africa","afmdg","Madagascar","mdg",18428915
"af","Africa","afmli","Mali","mli",1341612
"af","Africa","afmoz","Mozambique","moz",9314162
"af","Africa","afmrt","Mauritania","mrt",73841
"af","Africa","afmus","Mauritius","mus",22999122
"af","Africa","afmwi","Malawi","mwi",1480446
"af","Africa","afnam","Namibia","nam",40929491
"af","Africa","afner","Niger","ner",1893940
"af","Africa","afnga","Nigeria","nga",438257507.99999994
"af","Africa","afrwa","Rwanda","rwa",1098235
"af","Africa","afsdn","Sudan","sdn",104406
"af","Africa","afsen","Senegal","sen",1372654
"af","Africa","afshn","Saint Helena","shn",1211902
"af","Africa","afsle","Sierra Leone","sle",5014441
"af","Africa","afsom","Somalia","som",167355
"af","Africa","afssd","South Sudan","ssd",3711
"af","Africa","afstp","Sao Tome and Principe","stp",31963
"af","Africa","afswz","Eswatini","swz",2101196
"af","Africa","afsyc","Seychelles","syc",14225018
"af","Africa","aftcd","Chad","tcd",55320
"af","Africa","aftgo","Togo","tgo",33849580
"af","Africa","aftun","Tunisia","tun",27198428
"af","Africa","aftza","Tanzania","tza",80837160
"af","Africa","afuga","Uganda","uga",2297633
"af","Africa","afzaf","South Africa","zaf",889087529
"af","Africa","afzmb","Zambia","zmb",14675462
"af","Africa","afzwe","Zimbabwe","zwe",1333990
"as","Asia","asafg","Afghanistan","afg",476403
"as","Asia","asare","United Arab Emirates","are",2226313408
"as","Asia","asarm","Armenia","arm",1090955
"as","Asia","asaze","Azerbaijan","aze",50003490
"as","Asia","asbgd","Bangladesh","bgd",734391525
"as","Asia","asbhr","Bahrain","bhr",84204089
"as","Asia","asbrn","Brunei","brn",534034340
"as","Asia","asbtn","Bhutan","btn",1475374
"as","Asia","ascck","Cocos (Keeling) Islands","cck",73193
"as","Asia","aschn","China","chn",53391015055
"as","Asia","ascxr","Christmas Island","cxr",1295670
"as","Asia","ascyp","Cyprus","cyp",26270283
"as","Asia","asgeo","Georgia","geo",2700320
"as","Asia","ashkg","Hong Kong","hkg",910398908
"as","Asia","asidn","Indonesia","idn",3389503307
"as","Asia","asind","India","ind",4046291629
"as","Asia","asiot","British Indian Ocean Territory","iot",14164
"as","Asia","asirn","Iran","irn",52008768
"as","Asia","asirq","Iraq","irq",186808
"as","Asia","asisr","Israel","isr",657392707
"as","Asia","asjor","Jordan","jor",43517191
"as","Asia","asjpn","Japan","jpn",16689695659
"as","Asia","askaz","Kazakhstan","kaz",6455498
"as","Asia","askgz","Kyrgyzstan","kgz",195830.99999999997
"as","Asia","askhm","Cambodia","khm",154911433
"as","Asia","askor","South Korea","kor",9905537182
"as","Asia","askwt","Kuwait","kwt",44146547
"as","Asia","aslao","Laos","lao",15546910
"as","Asia","aslbn","Lebanon","lbn",19935607
"as","Asia","aslka","Sri Lanka","lka",194454933
"as","Asia","asmac","Macau","mac",39500108
"as","Asia","asmdv","Maldives","mdv",2641219
"as","Asia","asmmr","Burma","mmr",38513450
"as","Asia","asmng","Mongolia","mng",1590705
"as","Asia","asmys","Malaysia","mys",9279065424.999998
"as","Asia","asnpl","Nepal","npl",7403762
"as","Asia","asomn","Oman","omn",55184032
"as","Asia","aspak","Pakistan","pak",257150179
"as","Asia","asphl","Philippines","phl",630591920
"as","Asia","aspse","Palestine","pse",220875
"as","Asia","asqat","Qatar","qat",313494479
"as","Asia","assau","Saudi Arabia","sau",606216368
"as","Asia","assgp","Singapore","sgp",9428517237
"as","Asia","assyr","Syria","syr",490190
"as","Asia","astha","Thailand","tha",11616250146
"as","Asia","astjk","Tajikistan","tjk",14008
"as","Asia","astls","Timor-Leste","tls",701235
"as","Asia","astur","Turkey","tur",765385589
"as","Asia","asuzb","Uzbekistan","uzb",144694
"as","Asia","asvnm","Vietnam","vnm",4276399462
"as","Asia","asxxb","Chinese Taipei",,3745895133
"as","Asia","asyem","Yemen","yem",41141.99999999999
"eu","Europe","eualb","Albania","alb",9359977
"eu","Europe","euand","Andorra","and",161080
"eu","Europe","euaut","Austria","aut",1544781332
"eu","Europe","eubel","Belgium","bel",1450134466
"eu","Europe","eubgr","Bulgaria","bgr",53476483
"eu","Europe","eubih","Bosnia and Herzegovina","bih",15901047
