"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"as","Asia","asare","United Arab Emirates","are",2388909635
"as","Asia","asarm","Armenia","arm",4650629
"as","Asia","asaze","Azerbaijan","aze",7012377
"as","Asia","asbgd","Bangladesh","bgd",911189579
"as","Asia","asbhr","Bahrain","bhr",545877748
"as","Asia","asbrn","Brunei","brn",37866539
"as","Asia","asbtn","Bhutan","btn",254826
"as","Asia","ascck","Cocos (Keeling) Islands","cck",4760303
"as","Asia","aschn","China","chn",84716316370
"as","Asia","ascxr","Christmas Island","cxr",19213411
"as","Asia","ascyp","Cyprus","cyp",5823991
"as","Asia","asgeo","Georgia","geo",9024665
"as","Asia","ashkg","Hong Kong","hkg",10601239476
"as","Asia","asidn","Indonesia","idn",5571907359
"as","Asia","asind","India","ind",17977755241
"as","Asia","asirn","Iran","irn",123731505
"as","Asia","asirq","Iraq","irq",66973671.99999999
"as","Asia","asisr","Israel","isr",183225804
"as","Asia","asjor","Jordan","jor",120733844
"as","Asia","asjpn","Japan","jpn",35080840741
"as","Asia","askaz","Kazakhstan","kaz",20229631
"as","Asia","askgz","Kyrgyzstan","kgz",4425601
"as","Asia","askhm","Cambodia","khm",37843361
"as","Asia","askor","South Korea","kor",17581183454
"as","Asia","askwt","Kuwait","kwt",499506592
"as","Asia","aslao","Laos","lao",21781119
"as","Asia","aslbn","Lebanon","lbn",47310637
"as","Asia","aslka","Sri Lanka","lka",249791822
"as","Asia","asmac","Macau","mac",91410041
"as","Asia","asmdv","Maldives","mdv",39225382
"as","Asia","asmmr","Burma","mmr",230688814
"as","Asia","asmng","Mongolia","mng",33122370
"as","Asia","asmys","Malaysia","mys",5130593793
"as","Asia","asnpl","Nepal","npl",47188564
"as","Asia","asomn","Oman","omn",283334904
"as","Asia","aspak","Pakistan","pak",597336129
"as","Asia","asphl","Philippines","phl",2031555131
"as","Asia","aspse","Palestine","pse",6170257
"as","Asia","asqat","Qatar","qat",445130678
"as","Asia","assau","Saudi Arabia","sau",1053932970
"as","Asia","assgp","Singapore","sgp",4286146643
"as","Asia","assyr","Syria","syr",681270
"as","Asia","astha","Thailand","tha",3542071513
"as","Asia","astjk","Tajikistan","tjk",662610
"as","Asia","astkm","Turkmenistan","tkm",843748.0000000001
"as","Asia","astls","Timor-Leste","tls",23163521
"as","Asia","astur","Turkey","tur",2809165052
"as","Asia","asuzb","Uzbekistan","uzb",650143
"as","Asia","asvnm","Vietnam","vnm",3789580505
"as","Asia","asxxb","Chinese Taipei",,7670481262
"as","Asia","asyem","Yemen","yem",208026721.00000003
"eu","Europe","eualb","Albania","alb",3130633
"eu","Europe","euand","Andorra","and",54928
"eu","Europe","euaut","Austria","aut",63536323
"eu","Europe","eubel","Belgium","bel",948857293
"eu","Europe","eubgr","Bulgaria","bgr",17999053
"eu","Europe","eubih","Bosnia and Herzegovina","bih",1738893
"eu","Europe","eublr","Belarus","blr",4661153
"eu","Europe","euche","Switzerland","che",1855780972
"eu","Europe","eucze","Czechia","cze",158919640
"eu","Europe","eudeu","Germany","deu",1863244928
"eu","Europe","eudnk","Denmark","dnk",214224463
"eu","Europe","euesp","Spain","esp",644201298
"eu","Europe","euest","Estonia","est",9813270
"eu","Europe","eufin","Finland","fin",83008755
"eu","Europe","eufra","France","fra",1298875849
"eu","Europe","eugbr","United Kingdom","gbr",4948733282
"eu","Europe","eugib","Gibraltar","gib",21321
"eu","Europe","eugrc","Greece","grc",20306056
"eu","Europe","euhrv","Croatia","hrv",5766885
"eu","Europe","euhun","Hungary","hun",59856254
"eu","Europe","euirl","Ireland","irl",113371067
"eu","Europe","euisl","Iceland","isl",211841432
"eu","Europe","euita","Italy","ita",682907685
"eu","Europe","eultu","Lithuania","ltu",6103052
"eu","Europe","eulux","Luxembourg","lux",9610938
"eu","Europe","eulva","Latvia","lva",6811660
"eu","Europe","eumda","Moldova","mda",927740
"eu","Europe","eumkd","North Macedonia","mkd",3363253
"eu","Europe","eumlt","Malta","mlt",8185932
"eu","Europe","eumne","Montenegro","mne",2087084
"eu","Europe","eunld","Netherlands","nld",1940357549
"eu","Europe","eunor","Norway","nor",115062863
"eu","Europe","eupol","Poland","pol",464118600
"eu","Europe","euprt","Portugal","prt",46122197
"eu","Europe","eurou","Romania","rou",61478693
"eu","Europe","eurus","Russia","rus",484101413
"eu","Europe","eusrb","Serbia","srb",6793572
"eu","Europe","eusvk","Slovakia","svk",7281939
"eu","Europe","eusvn","Slovenia","svn",100980771
"eu","Europe","euswe","Sweden","swe",287088266
"eu","Europe","euukr","Ukraine","ukr",80686070
"na","North America","naatg","Antigua and Barbuda","atg",1289376
"na","North America","nabhs","Bahamas","bhs",8377830
"na","North America","nablz","Belize","blz",223926
"na","North America","nabmu","Bermuda","bmu",943316
"na","North America","nabrb","Barbados","brb",2773411
"na","North America","nacan","Canada","can",1475516802
"na","North America","nacri","Costa Rica","cri",9081844
"na","North America","nacub","Cuba","cub",684168
"na","North America","nacuw","Curaçao","cuw",1092020
"na","North America","nacym","Cayman Islands","cym",930817
"na","North America","nadma","Dominica","dma",47348
"na","North America","nadom","Dominican Republic","dom",18282122
"na","North America","nagrd","Grenada","grd",964635
"na","North America","nagrl","Greenland","grl",377347
"na","North America","nagtm","Guatemala","gtm",4409149
"na","North America","nahnd","Honduras","hnd",3257610
"na","North America","nahti","Haiti","hti",151155
"na","North America","najam","Jamaica","jam",16896416
"na","North America","nakna","Saint Kitts and Nevis","kna",798844
"na","North America","nalca","Saint Lucia","lca",1539167
"na","North America","namex","Mexico","mex",184835474
"na","North America","namsr","Montserrat","msr",5397
"na","North America","nanic","Nicaragua","nic",9612026
"na","North America","napan","Panama","pan",133557406
"na","North America","naslv","El Salvador","slv",16740603
"na","North America","natca","Turks and Caicos Islands","tca",1541
"na","North America","natto","Trinidad and Tobago","tto",24383783
"na","North America","nausa","United States","usa",9064951675
"na","North America","navct","Saint Vincent and the Grenadines","vct",1621232
"na","North America","navgb","British Virgin Islands","vgb",125138
"oc","Oceania","ocasm","American Samoa","asm",7392665
"oc","Oceania","occok","Cook Islands","cok",5786817
"oc","Oceania","ocfji","Fiji","fji",389961624
"oc","Oceania","ocfsm","Micronesia","fsm",2976894
"oc","Oceania","ocgum","Guam","gum",6874563
"oc","Oceania","ockir","Kiribati","kir",23654071
"oc","Oceania","ocmhl","Marshall Islands","mhl",2036957
"oc","Oceania","ocmnp","Northern Mariana Islands","mnp",1552663
"oc","Oceania","ocncl","New Caledonia","ncl",284212900
"oc","Oceania","ocnfk","Norfolk Island","nfk",5150199
"oc","Oceania","ocniu","Niue","niu",106655
"oc","Oceania","ocnru","Nauru","nru",23795647
"oc","Oceania","ocnzl","New Zealand","nzl",6084536421
"oc","Oceania","ocpcn","Pitcairn Islands","pcn",45580
"oc","Oceania","ocplw","Palau","plw",2247318
"oc","Oceania","ocpng","Papua New Guinea","png",1193916746
"oc","Oceania","ocpyf","French Polynesia","pyf",45082031
"oc","Oceania","ocslb","Solomon Islands","slb",104262172
"oc","Oceania","octon","Tonga","ton",10488336
"oc","Oceania","octuv","Tuvalu","tuv",1906986
"oc","Oceania","ocvut","Vanuatu","vut",47603894
"oc","Oceania","ocwlf","Wallis and Futuna","wlf",2750055
"oc","Oceania","ocwsm","Samoa","wsm",37347009
"sa","South America","saarg","Argentina","arg",258350413
"sa","South America","sabol","Bolivia","bol",5770178
"sa","South America","sabra","Brazil","bra",1291405810
"sa","South America","sachl","Chile","chl",336488085
"sa","South America","sacol","Colombia","col",55858351
"sa","South America","saecu","Ecuador","ecu",23077558
"sa","South America","saflk","Falkland Islands","flk",187953
"sa","South America","saguy","Guyana","guy",6367572
"sa","South America","saper","Peru","per",148319766
"sa","South America","sapry","Paraguay","pry",2734580
"sa","South America","sasur","Suriname","sur",4762240
"sa","South America","saury","Uruguay","ury",9008005
"sa","South America","saven","Venezuela","ven",1037225.9999999999
