"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"af","Africa","afago","Angola","ago",9356545
"af","Africa","afbdi","Burundi","bdi",168083.00000000003
"af","Africa","afben","Benin","ben",6396
"af","Africa","afbfa","Burkina Faso","bfa",131431
"af","Africa","afbwa","Botswana","bwa",963363
"af","Africa","afcaf","Central African Republic","caf",2826
"af","Africa","afciv","Cote d'Ivoire","civ",10253255.000000002
"af","Africa","afcmr","Cameroon","cmr",586219
"af","Africa","afcod","Democratic Republic of the Congo","cod",355688
"af","Africa","afcog","Republic of the Congo","cog",99968467.99999999
"af","Africa","afcom","Comoros","com",10946.000000000002
"af","Africa","afcpv","Cape Verde","cpv",86505
"af","Africa","afdji","Djibouti","dji",844839
"af","Africa","afdza","Algeria","dza",187038888
"af","Africa","afegy","Egypt","egy",33838244
"af","Africa","aferi","Eritrea","eri",23468
"af","Africa","afeth","Ethiopia","eth",18092797
"af","Africa","afgab","Gabon","gab",392041651.00000006
"af","Africa","afgha","Ghana","gha",8502900
"af","Africa","afgin","Guinea","gin",129326
"af","Africa","afgmb","Gambia","gmb",6951
"af","Africa","afgnq","Equatorial Guinea","gnq",58478638.00000001
"af","Africa","afken","Kenya","ken",22446705
"af","Africa","aflbr","Liberia","lbr",39100
"af","Africa","aflby","Libya","lby",22715643
"af","Africa","aflso","Lesotho","lso",844046
"af","Africa","afmar","Morocco","mar",51864126
"af","Africa","afmdg","Madagascar","mdg",8652543
"af","Africa","afmli","Mali","mli",8501628
"af","Africa","afmoz","Mozambique","moz",1081420
"af","Africa","afmrt","Mauritania","mrt",183954
"af","Africa","afmus","Mauritius","mus",21579245
"af","Africa","afmwi","Malawi","mwi",46921
"af","Africa","afnam","Namibia","nam",7599246.000000001
"af","Africa","afner","Niger","ner",1252068
"af","Africa","afnga","Nigeria","nga",57468995
"af","Africa","afrwa","Rwanda","rwa",1172073.0000000002
"af","Africa","afsdn","Sudan","sdn",674523
"af","Africa","afsen","Senegal","sen",2055620
"af","Africa","afshn","Saint Helena","shn",1919852.0000000002
"af","Africa","afsle","Sierra Leone","sle",1791814
"af","Africa","afsom","Somalia","som",358854
"af","Africa","afssd","South Sudan","ssd",33748
"af","Africa","afstp","Sao Tome and Principe","stp",108355
"af","Africa","afswz","Eswatini","swz",4400961
"af","Africa","afsyc","Seychelles","syc",2748807
"af","Africa","aftcd","Chad","tcd",19028
"af","Africa","aftgo","Togo","tgo",10081096
"af","Africa","aftun","Tunisia","tun",21553876
"af","Africa","aftza","Tanzania","tza",8909933
"af","Africa","afuga","Uganda","uga",3146474
"af","Africa","afzaf","South Africa","zaf",796507673
"af","Africa","afzmb","Zambia","zmb",690774
"af","Africa","afzwe","Zimbabwe","zwe",577119
"as","Asia","asafg","Afghanistan","afg",256669
"as","Asia","asare","United Arab Emirates","are",1390153756
"as","Asia","asarm","Armenia","arm",415259
"as","Asia","asaze","Azerbaijan","aze",275018
"as","Asia","asbgd","Bangladesh","bgd",659584379
"as","Asia","asbhr","Bahrain","bhr",33380338
"as","Asia","asbrn","Brunei","brn",215776480.00000003
"as","Asia","asbtn","Bhutan","btn",774815.9999999999
"as","Asia","ascck","Cocos (Keeling) Islands","cck",55129
"as","Asia","aschn","China","chn",41725773123
"as","Asia","ascxr","Christmas Island","cxr",2126913.9999999995
"as","Asia","ascyp","Cyprus","cyp",21863218
"as","Asia","asgeo","Georgia","geo",3068380
"as","Asia","ashkg","Hong Kong","hkg",754952067
"as","Asia","asidn","Indonesia","idn",3544301273
"as","Asia","asind","India","ind",3232210077
"as","Asia","asiot","British Indian Ocean Territory","iot",9434
"as","Asia","asirn","Iran","irn",84630758
"as","Asia","asirq","Iraq","irq",66915
"as","Asia","asisr","Israel","isr",702864820
"as","Asia","asjor","Jordan","jor",24232690
"as","Asia","asjpn","Japan","jpn",14070578532
"as","Asia","askaz","Kazakhstan","kaz",5989554
"as","Asia","askgz","Kyrgyzstan","kgz",151761
"as","Asia","askhm","Cambodia","khm",216376411
"as","Asia","askor","South Korea","kor",7823428637
"as","Asia","askwt","Kuwait","kwt",15125465
"as","Asia","aslao","Laos","lao",8646539
