"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"af","Africa","afago","Angola","ago",5929066
"af","Africa","afbdi","Burundi","bdi",394404
"af","Africa","afben","Benin","ben",1418646
"af","Africa","afbfa","Burkina Faso","bfa",33146905
"af","Africa","afbwa","Botswana","bwa",13470523
"af","Africa","afcaf","Central African Republic","caf",1499441
"af","Africa","afciv","Cote d'Ivoire","civ",64539521
"af","Africa","afcmr","Cameroon","cmr",897195
"af","Africa","afcod","Democratic Republic of the Congo","cod",47554128
"af","Africa","afcog","Republic of the Congo","cog",250504
"af","Africa","afcom","Comoros","com",5282
"af","Africa","afcpv","Cape Verde","cpv",550863
"af","Africa","afdji","Djibouti","dji",1220256
"af","Africa","afdza","Algeria","dza",2974677
"af","Africa","afegy","Egypt","egy",378853921
"af","Africa","aferi","Eritrea","eri",3578734
"af","Africa","afeth","Ethiopia","eth",5254116
"af","Africa","afgab","Gabon","gab",1402965
"af","Africa","afgha","Ghana","gha",79655544
"af","Africa","afgin","Guinea","gin",3465399
"af","Africa","afgmb","Gambia","gmb",144141
"af","Africa","afgnb","Guinea-Bissau","gnb",85399
"af","Africa","afgnq","Equatorial Guinea","gnq",350881
"af","Africa","afken","Kenya","ken",65552499
"af","Africa","aflbr","Liberia","lbr",359429
"af","Africa","aflby","Libya","lby",2198356
"af","Africa","aflso","Lesotho","lso",38889
"af","Africa","afmar","Morocco","mar",24016184
"af","Africa","afmdg","Madagascar","mdg",12651926
"af","Africa","afmli","Mali","mli",19682009
"af","Africa","afmoz","Mozambique","moz",381987933
"af","Africa","afmrt","Mauritania","mrt",7178003
"af","Africa","afmus","Mauritius","mus",80755051
"af","Africa","afmwi","Malawi","mwi",7728409
"af","Africa","afnam","Namibia","nam",16247355
"af","Africa","afner","Niger","ner",1189132
"af","Africa","afnga","Nigeria","nga",78463228
"af","Africa","afrwa","Rwanda","rwa",1885109
"af","Africa","afsdn","Sudan","sdn",7045164
"af","Africa","afsen","Senegal","sen",22986211
"af","Africa","afshn","Saint Helena","shn",510867
"af","Africa","afsle","Sierra Leone","sle",932393
"af","Africa","afsom","Somalia","som",1135482
"af","Africa","afssd","South Sudan","ssd",78489
"af","Africa","afswz","Eswatini","swz",420623
"af","Africa","afsyc","Seychelles","syc",12426804
"af","Africa","aftcd","Chad","tcd",29592
"af","Africa","aftgo","Togo","tgo",5260601
"af","Africa","aftun","Tunisia","tun",6177557
"af","Africa","aftza","Tanzania","tza",149161734
"af","Africa","afuga","Uganda","uga",9117153
"af","Africa","afzaf","South Africa","zaf",1168583443
"af","Africa","afzmb","Zambia","zmb",33983798
"af","Africa","afzwe","Zimbabwe","zwe",4002164
"as","Asia","asafg","Afghanistan","afg",814275
"as","Asia","asare","United Arab Emirates","are",3152452934
"as","Asia","asarm","Armenia","arm",2931699
"as","Asia","asaze","Azerbaijan","aze",295308222
"as","Asia","asbgd","Bangladesh","bgd",634892701
"as","Asia","asbhr","Bahrain","bhr",864815749
"as","Asia","asbrn","Brunei","brn",42234254
"as","Asia","asbtn","Bhutan","btn",208903
